user_id,openness,extraversion,agreeableness,conscientiousness,neuroticism,personality_label,hashtags_combined
U0096,1,2,0,0,0,Creative Explorer,longislandviews aerialphotography coastalvibes fallcolors fallcolor nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0097,11,3,0,0,0,Adventurous and curious,spain lake longexposure sundowner vanlife nationalpark clouds naturpark naturephotography landscape explorer wanderlust naturelovers draussenzuhause hiking roadtrip eveningvibes reisefotografie heimatliebe nature ourplanetdaily travelphotography exploretheworld amazing reflection landscape_captures traveling holiday fototour reisefieber nan
U0098,1,1,0,0,0,Adventurous and curious,hory priroda slovensko slovenskehory boboty malafatra terchova montain nature winter narodnipark narodniparkmalafatra nationalpark nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0099,3,1,0,0,0,Adventurous and curious,carovneslovensko thisisslovakia slovenskituristi dirtybootsandmessyhair travelcouple hikingcouple turistikanaslovensku beautifulslovakia potulkyslovenskom slovenskekopce plnimesisny slovakia slovensko hightatras vysoketatry hightatrasmountains nationalpark velkebielepleso nan nan nan nan nan nan nan nan nan nan nan nan nan
U0100,4,3,1,0,1,Adventurous and curious,canon grandtetons grandtetonnationalpark nationalpark wildlifephotography naturephotography grizzlybear bear wildlife nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0101,0,0,0,0,0,Adventurous and curious,nationalpark utah nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0102,1,1,0,0,0,Adventurous and curious,tennessee smokey smokeymountains nationalpark tennesseetitans nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0103,5,3,1,0,1,Adventurous and curious,naturephotography natgeoyourshot naturelovers nature_perfection natgeowild wildlife natureshots nikonphotography nikon wildlifephotography wildlifeplanet wonderfulworld naturebrilliance nationalpark nationalgeographic photographer animalplanet naturephoto natgeo bbcearth wildlifephoto planetearth #wildlifeconservation wildlifeonearth awesome_photographers lasypaństwowe nan nan nan nan nan
U0104,4,1,0,1,1,Adventurous and curious,canada banff alberta morainelake nationalpark explorecanada visitcanada explorebanff imagesofcanada bergliebe moods_in_frame nationalparks earthoutdoors adventure mountains outdoors earthfocus hikingadventures stayandwander earth_shotz moodygrams nomadict lightroomedits nan nan nan nan nan nan nan nan
U0105,4,1,0,0,0,Adventurous and curious,nationalpark dreamvacation hiddengems roadtrips traveladdicts foodlover travelgrams bucketlisttravel vacationvibes mountainmagic nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0106,1,2,0,0,0,Creative Explorer,photographer photography blackandwhitephotography blackandwhitephotographylovers blackandwhite yellowstone yellowstone_national_park yellowstonenationalpark🌲🐻🗻 yellowstonenationalpark geyserbasin yosemitenationalpark yosemite yosemitenationalpark🌲 yosemite_national_park brycecanyonnationalpark grandcanyonnationalpark grandcanyon toroweapoverlook nationalpark nationalparkservice nikon nikond850📷 yosemitenps yellowstonepark usa unıtedstates unitedstatesofamerica unitedstates nan nan nan
U0107,3,3,0,0,0,Adventurous and curious,newzealand nz oceania teanau nzmustdo photos photo photography canon lightroom adobelightroom milkywayphoto galaxy milkyway naturelovers nature photograph stars tewaipounamu fjordland nationalpark nan nan nan nan nan nan nan nan nan nan newzealand nz oceania teanau nzmustdo photos photo photography canon lightroom adobelightroom milkywayphoto galaxy milkyway naturelovers nature photograph stars tewaipounamu fjordland nationalpark nan nan nan nan nan nan nan nan nan nan newzealand nz oceania teanau nzmustdo photos photo photography canon lightroom adobelightroom milkywayphoto galaxy milkyway naturelovers nature photograph stars tewaipounamu fjordland nationalpark nan nan nan nan nan nan nan nan nan nan
U0108,1,7,5,0,5,"Influencer Type and sociability, energy from others",doglovers dogsofinstagram dog dogs doglife dogoftheday dogstagram puppy doglover instadog puppylove puppiesofinstagram pet love pets dogsofinsta cute instagram petsofinstagram doggo doglove puppies dogphotography petlovers ilovemydog dogslife petstagram puppylife cutedogs nan nan
U0109,0,3,2,0,2,"Influencer Type and sociability, energy from others",dog dogs kids puppy amamospets nossafamilia cachorro gato portoalegre pet pets amorporanimais petshop petstagram melhorcuidadopet veterinaria banhopet hydra banhodecachorroportoalegre amordepatas petsociety elegancepetcare banhopetportoalegre banhopetpoa petshopportoalegre petshoppoa petlover veterinariaportoalegre safari nan nan
U0110,0,5,5,0,5,"Influencer Type and sociability, energy from others",bullterrier bully bullterrierlove bullterrierlovers bullterriersofinstagram bullterrierlife bullterrierpuppy bullterrierclub dogsofinstagram doglovers instadog doglife doglove dogoftheday puppylove puppyoftheday ilovemydog doglover dogstagram pets petstagram petlovers petsofinstagram cuteanimals dogsofig dogcommunity lovebullterrier lovedog nan nan nan
U0111,0,0,0,0,0,Adventurous and curious,vintagefinds saleevent retrovibes shopnow collectibles ebay ebaystore ebayseller visor batman blue pets women nautical multicolor unitedstates circa s men cat rare canvas adjustable striped unreadqable nan nan nan nan nan nan
U0112,0,0,0,0,0,Adventurous and curious,hashtags/0 hashtags/1 hashtags/2 hashtags/3 hashtags/4 hashtags/5 hashtags/6 hashtags/7 hashtags/8 hashtags/9 hashtags/10 hashtags/11 hashtags/12 hashtags/13 hashtags/14 hashtags/15 hashtags/16 hashtags/17 hashtags/18 hashtags/19 hashtags/20 hashtags/21 hashtags/22 hashtags/23 hashtags/24 hashtags/25 hashtags/26 hashtags/27 hashtags/28 hashtags/29 nan
U0113,6,7,0,0,0,Creative Explorer,fyp artist ar blender3d unity3d unreal gamedev gamer animation art illustration artistsoninstagram geometrynodes ue5 3d noai drawing nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0114,3,3,0,0,0,Adventurous and curious,illustration animation framebyframe christmas coffee shopping giftguide giftideas giftidea sketchbook journal calendar adventcalendar advent christmasseason christmasornaments angel christmasmood christmasmorning christmasmagic nan nan nan nan nan nan nan nan nan nan nan
U0115,3,4,0,0,0,Creative Explorer,ocs ship furry fursona lick relatable boyfriend girlfriend boyfriendmemes girlfriendmemes lgbt artist fypシ cute cozy sketch art animation animationmeme animation2d animationstudent furrycommunity furryoc kemono kemonomimi nan nan nan nan nan nan
U0116,1,2,0,0,0,Creative Explorer,howtotrainyourdragon behindthescenes vfxbreakdown httyd previs animation nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0117,1,2,0,0,0,Creative Explorer,toonami cartoonnetwork adultswim tom3 checkeredpast childhood fyp foryoupage 90skid anime tvshow animation tvseries cartoons shorts reels nostalgia oldschool 90s 2000s 90snostalgia mychildhood y2k throwback otaku fma fullmetalalchemist fullmetalalchemistbrotherhood fullmetalalchemistconquerorofshamballa nan nan
U0118,1,2,0,0,0,Creative Explorer,arlecchino arlecchinoedit arlecchinogenshinimpact arlecchinogenshin arlecchinofanart genshin animationmeme animation viralart xbyzca fyp nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0119,1,1,0,0,0,Adventurous and curious,sholim aftereffects animation surreal nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0120,2,5,0,0,0,Creative Explorer,pokemonswordshield pokemon pokemontcg pokemoncollector pokemoncollection pokemonmemes pokemonsunandmoon pokemongo pokemonanime pikachu pokemonpulls pokemongame nostalgia viralreels famous explorepage trendingreels viral pokemoncommunity animation trendingnow 4 explore meme memes pokememes nan nan nan nan nan
U0121,2,2,0,0,0,Adventurous and curious,animation romania lukeskywalker meme 5pasidenasol 2danimation framebyframe starwars nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan animation romania lukeskywalker meme 5pasidenasol 2danimation framebyframe starwars nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0122,2,2,0,0,0,Adventurous and curious,thebadguys 2danimation animation dreamworks nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0123,1,1,0,0,0,Adventurous and curious,animation portfolio art hideout visualdevelopment portfoliodesign visdev featureanimation tutorial portfolioguide artdirection artist nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0124,5,5,0,2,1,Adventurous and curious,motiondesign 3damotion 2dmotion appintro branding animation madewithgsg render 3drender c4d octane nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3dart render motiondesign cinema4d 3drender productdesign designinspiration motionprocess madewithgsg nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0125,1,5,0,0,0,Creative Explorer,foryou foryoupage fyp fypシ fortnite fortniteclips fortnitememes fortnitefunny art artmeme artist animation anime animeedit funny fun funnymoments funnyvideos cinema fortnitebattleroyalememes raventeamleader nan nan nan nan nan nan nan nan nan nan
U0126,1,1,0,0,0,Adventurous and curious,art artist animation hopecore stem phd artistscientist words grief psychology emotions healing deardiary math physics cute nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0127,1,1,0,0,0,Adventurous and curious,fnaf bonnie roxannewolf montgomerygator animation nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0128,2,2,0,0,0,Adventurous and curious,artist illustration illustrator animation animationart nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0129,1,1,0,0,0,Adventurous and curious,powdersoft art animation youtube sendhelp nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0130,1,1,0,0,0,Adventurous and curious,anecdotas dibujodigital🎨 animation animacion paratiiiiiii♥️ paraty fypage arte artedigital dibujante nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0131,1,2,0,0,0,Creative Explorer,zootopia zootopia2 zootopiadisney zootopiafans disney disneyanimation disneystory disneyaddict disneyside disneyig disneygram disneyinsta disneychannel disneymovies disneymagicmoments disneyparks disneyplus moviegram filmgram animation judyhopps nickwilde nan nan nan nan nan nan nan nan nan
U0132,2,5,0,0,0,Creative Explorer,flipaclip christmassongs sesamestreet themuppets animation fanart bandaid dotheyknowitschristmas 80schristmas 80smusic 2danimation merrychristmas 1984 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0133,1,1,0,0,0,Adventurous and curious,hazbinhotel hellaverse helluvaboss hazbinhoteltheory theory animation amazonprime spindlehorse hazbinhotelalastor alastorhazbinhotel alastor lucifer luciferhazbinhotel hazbinhotellucifer lucifermorningstar radioapple nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0134,2,3,0,0,0,Creative Explorer,oc sketch animation dance roughanimator nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0135,1,2,0,0,0,Creative Explorer,animation scottish comedy nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0136,4,4,0,0,0,Adventurous and curious,blender 3d cgi animation blender3d 2d creativity cartoon promo environmentday nickelodeon nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0137,1,5,0,0,0,Creative Explorer,reels reelsviral relatable trending viral viralvideos funnyreels animeedits animation cartoon trendingreels instagram instamood nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0138,1,3,0,0,0,Creative Explorer,fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp memes funny animation nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0139,2,2,0,0,0,Adventurous and curious,ocs ocanimatic animatic animation animaticreel animationreel originalcharacters digitalart comic comicharacters octhenandnow art artstagram reel artreel ocart nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0140,2,3,0,0,0,Creative Explorer,animationreel artreel hoyofair digitalart chimerricpark animation nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0141,3,3,0,0,0,Adventurous and curious,ghibli studioghibli animacion vfx animacion2d 2danimation animation2d animation animacion3d animation3d 3danimation 3d animaciontradicional traditionalanimation anime animeart animations animeartist animescenes japan elchicoylagarza theboyandtheheron japon hayaomiyazaki miyazaki 2025 cartoon cartoons art arte nan
U0142,6,7,0,0,0,Creative Explorer,procreate digitalart fyp art animation drawing ocart digitalpainting arttutorial artist illustration design oc originalcharacter arthacks proportions nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0143,4,3,0,0,0,Adventurous and curious,papercraft acrylicmarkers arrtxacrylicmarkers arrtxmarkers arrtx90b sketchbookart sketchbook landscapeart diyforkids craftforkids 3dart tunnelbook paperflowers nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
